record_id,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99
334,-0.17830336,0.16235754,0.40691495,-0.28576595,-0.0006271045,0.1612182,-0.15991352,0.16454263,-0.03310686,-0.07516487,0.18179898,0.028435491,0.21459778,-0.03733312,0.14267406,-0.119212225,0.10710559,0.16987467,-0.31216964,0.14536148,0.2038583,-0.06617167,0.21896102,0.02470004,0.31079644,-0.044599473,-0.15579498,-0.4089287,0.0028939843,-0.19484882,-0.077056766,0.5217018,-0.025756808,0.049653023,0.005438744,0.30505878,-0.033835802,0.16866542,-0.059981868,-0.22131175,-0.3392125,-0.23250315,0.1100354,-0.38731152,-0.1280401,0.03103779,0.176142,-0.265897,0.0038402185,-0.6923193,-0.00044512315,0.035036284,0.17392913,0.99400765,-0.28407222,-2.2965019,-0.13750099,-0.18213782,1.5774578,0.44749075,-0.110082224,0.7291358,-0.18523012,0.19239563,0.76309526,0.0019478616,0.37842792,0.20587708,0.14379612,-0.2235271,-0.004991777,-0.31094715,-0.01514607,-0.33877125,0.18646313,0.16532436,-0.22066903,-0.05921037,-0.73964036,0.0095793875,0.5021285,0.02721232,-0.5359564,0.10889136,-1.276844,-0.22074418,0.09492209,-0.184485,-0.16007124,-0.27463934,-0.15048581,-0.05246899,-0.10771447,0.040996738,-0.48377058,-0.14477266,-0.16667144,-0.26761803,0.5496976,0.20118614
335,-0.15926187,0.19192484,0.23785646,-0.22773913,0.021366231,0.08510254,-0.0039635417,0.3210468,-0.015641922,0.06771862,0.22047469,-0.019923745,0.354602,0.010986675,0.09358693,-0.2646023,0.1835823,0.16154715,-0.23568615,-0.023050006,0.30815798,-0.15997654,0.31905332,-0.006531979,0.24099214,-0.16235317,-0.12720846,-0.3143269,-0.03188731,-0.23534323,0.024058066,0.3765769,-0.09582947,0.17594932,0.03994707,0.33677563,-0.04070667,0.33329675,0.110927194,-0.17992185,-0.47207144,-0.14543717,0.25248146,-0.22739694,-0.10659293,-0.061082236,0.2572023,-0.24964723,0.11826232,-0.46331924,-0.0070000794,0.079982,0.13043545,1.0767146,-0.12635782,-2.1433692,-0.27572834,-0.2641957,1.4617361,0.63166493,-0.10082046,0.6917524,-0.21302001,0.23929252,0.7038051,0.04266477,0.44529426,0.2251243,0.10813493,-0.20672753,-0.13908891,-0.2695146,0.15915725,-0.41780552,0.2590063,0.1662477,-0.04113154,-0.01511746,-0.70010734,-0.063078,0.52533144,0.04699078,-0.46711764,0.08138837,-1.3474748,-0.21023932,0.2811689,-0.11388651,-0.18272077,-0.31577063,0.07866592,-0.282399,-0.0035950954,0.11721727,-0.6302915,0.023570793,-0.26075867,-0.3472754,0.3496168,0.14043945
336,-0.039704833,0.2731985,0.3628754,-0.37419826,-0.26786157,0.20366398,-0.07311708,0.28814286,0.060147528,-0.13269956,0.21700586,-0.010361527,0.25989607,0.14371367,0.07771342,-0.29872006,0.040840454,0.2801278,-0.5254581,0.28411004,0.16755858,0.14756596,0.05784039,-0.007076793,0.13064034,0.18034388,-0.19258276,-0.60961837,0.30913424,-0.17445572,0.13058017,0.59278554,0.051256366,0.022643058,0.06423355,0.43138042,-0.20650485,0.1691488,-0.010879997,-0.29622197,-0.34942168,-0.1932951,0.14496839,-0.5657501,-0.20941898,-0.01485781,0.046822764,-0.35516965,0.0033081213,-1.063838,0.09790723,0.00022637748,0.10290026,1.0385674,-0.22609724,-2.2338812,0.011643423,0.0034926506,1.7168176,0.4130734,0.04079649,0.9813516,-0.44243848,0.04088795,0.71924406,0.10747245,0.596641,0.3820158,0.056191538,-0.25735098,0.0028309177,-0.13178796,0.068834454,-0.39606032,0.113170214,0.28479767,-0.1780033,-0.039920215,-0.792009,-0.06694113,0.63000655,-0.09681957,-0.5260932,0.098785326,-1.5802236,-0.20493124,0.13192768,-0.21927272,-0.4054609,-0.33865425,-0.10735981,-0.12407561,0.0905349,-0.1124826,-0.5800178,0.0025293867,-0.16306344,-0.20615919,0.43985584,0.3305467
337,-0.10184238,0.27914095,0.5050622,-0.32012972,-0.12624595,0.24079354,-0.18232693,0.28090534,0.27863616,-0.12022455,0.2804707,0.19231342,0.2214797,0.1410386,0.062474065,-0.41887823,0.09353236,0.33085817,-0.39265156,0.29833195,0.25647324,0.045805868,0.10289869,-0.2839147,0.02743372,0.12488173,-0.2516488,-0.52412915,0.004485503,-0.21196768,-0.008263498,0.48318118,-0.06309225,-0.18760385,0.15835114,0.25363404,0.06450695,0.11821144,0.17826371,-0.34559816,-0.20003991,-0.19005062,0.00559905,-0.49530077,-0.21704473,0.037134126,0.2296663,-0.3170023,-0.08211544,-0.84818375,0.18768442,-0.121367276,0.18504593,1.01259,-0.24636424,-1.9946198,-0.022492437,-0.18128169,1.4917612,0.3989912,-0.12022788,0.7673658,-0.3393208,-0.07373899,0.7167907,0.08314456,0.559807,0.37181708,0.058871705,-0.11700481,-0.1418758,-0.42560124,0.047034375,-0.30325615,0.15222776,0.096881,-0.04038006,-0.13009985,-0.6986524,0.05925768,0.6477644,0.03883394,-0.56527126,0.13434225,-1.3259412,-0.30907223,0.08939131,-0.14406529,-0.2248437,-0.34455523,-0.23261169,-0.1824884,0.044982478,-0.32190236,-0.45563003,-0.05069488,-0.12816134,-0.2648357,0.40821463,0.26863497
338,-0.0009868011,0.0005669733,0.2653548,-0.08811486,-0.040983994,0.18831427,-0.09927535,0.19210489,0.20098884,0.11674349,0.21080352,0.12077617,0.17218019,-0.088732734,0.17850012,-0.18983158,0.2756634,0.080629446,-0.18689296,0.18649974,0.06581697,-0.18844643,0.2264333,0.073417924,0.086888306,-0.27190095,-0.098423295,-0.26397416,0.12593764,-0.0938077,0.25367126,0.4123597,-0.32983807,0.09309045,0.02080993,0.28008768,-0.04162907,-0.09229464,-0.14426607,-0.177446,-0.28208783,-0.15142637,0.061683398,-0.26036593,-0.091958694,-0.0816933,0.06295719,-0.27265057,-0.01780253,-0.7297657,0.31312513,0.08192559,0.16529116,0.84184957,-0.13346918,-1.9000138,-0.054544464,-0.26308265,1.5702492,0.2804205,-0.09820651,0.5146596,-0.22735065,0.11469327,0.70104045,-0.16519131,0.33211643,0.25355452,0.008919829,-0.21265075,-0.2414228,-0.06811524,-0.015277699,-0.26039535,0.04145313,0.22097069,-0.2250883,0.037053425,-0.752371,-0.0036645988,0.44700596,-0.10570704,-0.27643988,0.011763873,-1.196201,-0.14366056,0.18571685,0.016467812,-0.11187741,-0.14195101,-0.13813473,0.029142631,-0.0764082,-0.10254221,-0.28399807,-0.19812067,-0.09714524,-0.1430998,0.54368407,-0.04042122
339,-0.030160045,0.34249872,0.5597023,-0.4764182,-0.24005485,0.28905603,-0.20504639,0.20502576,0.31156522,-0.09598615,0.2422214,0.23803568,0.1371332,0.13017106,0.14174823,-0.34734127,0.11338832,0.40412742,-0.42084068,0.50530154,0.15567997,0.025951695,-0.022275593,-0.27423757,0.16305116,0.12887354,-0.37665758,-0.7105375,0.28572923,-0.5018635,0.13121806,0.801417,-0.05597814,0.019480947,0.05722769,0.38761324,-0.10793217,0.07134684,0.031386115,-0.30378786,-0.21238942,-0.19336763,-0.005944051,-0.58718604,-0.41513976,-0.06293777,0.1484258,-0.3879363,-0.011144856,-1.0896624,0.068293676,0.051257424,0.221724,0.9976665,-0.21066444,-2.3441308,0.12228739,-0.07562775,1.718025,0.44529003,-0.063562945,0.97098905,-0.39137998,0.09501335,0.82482946,-0.067794,0.6600145,0.3437937,0.075349495,-0.32629034,-0.05018561,-0.37547308,-0.019323358,-0.3860483,0.13335547,0.20938738,-0.14113906,-0.1859055,-0.7666306,0.10430429,0.596807,-0.024332087,-0.7119491,-0.053877216,-1.5456221,-0.25795496,0.21356237,-0.081033215,-0.29766282,-0.33401877,-0.16135289,-0.1646001,0.1079244,-0.3020318,-0.5088018,-0.2563118,-0.068641834,-0.13150665,0.33409896,0.31417936
340,-0.052387256,0.09885405,0.16782877,-0.08100207,0.16540055,0.023794767,-0.18420288,0.07269545,-0.09135721,0.03255687,0.15544137,-0.049556702,0.2285088,0.08886404,0.10206432,-0.3509541,0.08345058,-0.008974038,-0.12023393,0.18998237,0.18418123,0.004353092,0.25395107,0.06778099,0.17348893,-0.094851576,-0.1498409,-0.2867956,-0.11838116,-0.15380132,0.15581816,0.13388081,-0.22039819,-0.15334295,-0.022721225,0.15849444,0.13483666,0.00091471884,-0.26170865,-0.13794294,-0.28986895,-0.3495029,0.08907089,-0.23274104,0.14462511,-0.012497695,0.060559712,-0.26253474,0.12555723,-0.60400295,0.2563802,0.032854144,-0.027961077,0.88896286,-0.06965196,-1.7252865,-0.021752309,-0.2652194,1.555882,0.4032517,-0.16947187,0.60985565,-0.12534274,0.14066094,0.43367454,-0.017658535,0.34949225,0.075138435,0.4303769,-0.25338793,-0.22938438,-0.104917355,-0.093208656,-0.16100821,0.10938598,0.30385852,-0.17035842,0.013826556,-0.7554716,0.014997016,0.770584,0.029828347,-0.4035493,0.21262176,-1.1810638,-0.31684276,0.024715338,-0.1300729,-0.31920126,-0.20146912,-0.1419234,0.09524759,-0.082029186,-0.08116374,-0.6294487,0.018093769,-0.19854261,-0.008302812,0.5902592,0.032822743
341,-0.083560675,0.023761163,0.33786333,-0.05975436,-0.1153105,0.15997717,-0.30281666,0.13876383,0.043621495,0.20170335,0.29252768,-0.05136666,0.40613118,0.13696666,-0.018350502,-0.34168217,-0.052260663,0.3106405,-0.54235667,0.10198084,0.28473833,-0.07254433,-0.097145,-0.2322256,-0.06990332,0.38794982,-0.18441717,-0.35790825,0.5950498,0.19809882,0.28123966,0.5350017,-0.009963665,0.06483633,-0.18249732,0.057118654,-0.03884499,0.34905836,0.0391245,-0.3955715,-0.25486484,-0.27036333,0.46708718,-0.33945668,-0.29952067,0.014447157,-0.0058350167,0.18536715,0.123794995,-0.5900427,0.06920167,0.12122667,0.48841366,0.991225,-0.0583425,-1.8091835,-0.13651332,0.23021662,1.1394907,0.2508607,0.27098334,0.90619826,-0.24136268,-0.24384463,0.47543833,0.26085517,0.512175,0.012820681,-0.09298167,-0.11575449,-0.1395425,0.18083458,0.34680164,-0.57881653,-0.0030371647,0.18957567,0.18236166,-0.09585806,-0.46418667,-0.14454849,0.22688134,0.013283332,-0.27260467,-0.21284549,-0.70844,-0.19105834,-0.25358832,-0.42347065,-0.22523832,-0.07395867,-0.03822334,0.11955065,-0.092618324,0.17238832,-0.30192068,0.12248933,-0.34648332,-0.28596815,0.32411617,0.3534467
342,-0.09996281,0.21698004,0.42070803,-0.3448832,-0.0932666,0.2183845,-0.0873441,0.18937765,0.072464995,-0.09479799,0.1557704,-0.09826125,0.21704191,-0.054396816,0.13387579,-0.172267,0.20727031,0.2723703,-0.26180458,0.21049896,0.13819656,-0.06589306,0.20756146,-0.0101810405,0.14222278,0.012968313,-0.19375001,-0.29375282,0.054576997,-0.16876863,-0.058970634,0.47480342,-0.103039615,0.029854674,0.00042031333,0.29607168,-0.15224019,0.10732464,-0.08908784,-0.35104346,-0.23512544,-0.15482551,0.079088844,-0.33635616,-0.14966327,0.05429041,0.023496186,-0.3006472,0.008312727,-0.6492522,0.039542608,0.01523741,0.09799007,0.8554855,-0.20305409,-1.8340075,-0.07485594,-0.16327977,1.3682368,0.33709523,-0.15105326,0.64294165,-0.20929013,0.2109906,0.6473005,-0.05405601,0.39314067,0.27552548,0.11540373,-0.3061564,-0.05470021,-0.27140623,0.09340584,-0.3457475,0.043136097,0.29230282,-0.21681388,0.00012148358,-0.63794315,-0.0023797543,0.46731484,-0.023795938,-0.44711125,0.03748942,-1.2121263,-0.26068628,0.11277869,-0.08343759,-0.2877967,-0.30680245,-0.13136919,-0.010452742,-0.054753125,-0.03965937,-0.5428031,-0.15188299,-0.10017416,-0.03376385,0.46865126,0.113503136
343,0.032687917,0.13027126,0.43340006,-0.29678273,-0.16419072,0.095072,-0.1981081,0.37239093,-0.036984,0.084087275,0.19563101,0.07456172,0.32025453,0.04387218,-0.008682001,-0.3877773,0.2183858,0.065962724,-0.17009728,0.36093456,-0.10934082,0.21914548,0.08569909,0.07664128,0.2262349,-0.039736364,-0.12845708,-0.33195096,0.136726,-0.38811818,0.15191664,0.70766187,0.121588275,0.20194489,0.0013948896,0.33674484,-0.14552717,0.24044591,0.0787891,-0.23615083,-0.066996366,-0.18791825,0.20075892,-0.31317952,0.015398461,-0.025992466,0.20369326,-0.45225993,0.19446182,-0.73431915,0.233821,-0.09556791,0.099635266,0.8908846,-0.2858616,-1.928979,0.25573218,-0.21257001,1.6342015,0.4114249,0.105426356,0.42210904,-0.29545256,0.091555946,0.6189706,-0.19840574,0.35124317,0.13909245,0.31981075,-0.07196181,-0.030514276,-0.117086455,0.075664714,-0.29436502,0.33414942,0.39770272,-0.13319308,-0.0014816388,-0.8710756,-0.20756255,0.5630272,0.1525401,-0.33139634,0.115258455,-1.3564864,-0.3147462,0.038483545,-0.37705222,-0.30465797,-0.26830545,-0.122112274,-0.03341172,0.060827635,0.14570718,-0.39026317,0.09935002,-0.059129898,-0.23987408,0.35435593,0.3837291
344,-0.1309929,0.11491078,0.23181331,-0.23431781,-0.034948546,0.25127286,-0.13067405,0.050650768,0.0091902185,0.017041247,0.112996966,-0.054144368,0.105069086,-0.045016892,0.1322417,-0.1890848,0.09072269,0.18539283,-0.28241017,0.2224802,0.20451888,-0.0055393446,0.13976523,-0.045039095,0.11125998,-0.07834261,-0.1196474,-0.25067478,0.16766788,-0.20522198,-0.02195979,0.4754066,-0.015868982,0.0525021,0.094680734,0.22149879,-0.10246146,0.1045477,-0.011309253,-0.22110446,-0.24089062,-0.1255009,0.016283501,-0.35965827,-0.1545636,-0.0038192212,0.13462824,-0.19611384,-0.024462827,-0.68550926,0.15232672,0.06591304,0.12175574,0.8387244,-0.036918946,-2.044029,-0.011998227,-0.18869817,1.514464,0.31813222,-0.112397656,0.6539489,-0.32736522,0.004146617,0.64337176,0.052190214,0.38600552,0.18746746,0.088182114,-0.32209852,0.0044830246,-0.32829243,-0.012697547,-0.3573857,0.19634475,0.14751896,-0.092781715,0.0069934316,-0.65186274,0.008128156,0.4429587,-0.03957001,-0.46129522,0.14563847,-1.3400961,-0.10036095,0.12653834,-0.094508186,-0.18598266,-0.33322784,-0.098322615,0.13291669,-0.001445665,-0.0509352,-0.35227224,-0.08899014,-0.19462371,-0.20890966,0.41964203,0.22640285
345,0.009608032,0.13358267,0.1898666,-0.22489293,0.058707047,-0.048098784,-0.02236349,0.18048073,9.544223e-05,0.034053054,0.25349644,0.0031688623,0.21273598,0.03144745,0.18581451,-0.37144187,0.29647264,0.123511605,-0.38047293,0.19994971,0.22091478,0.006153685,0.19326851,-0.0059908354,0.13232231,-0.051009946,-0.17557453,-0.40844238,-0.11415592,-0.13819848,0.008711117,0.600102,-0.077819884,-0.0662088,0.1485777,0.33210915,0.00957852,0.27493584,-0.0955739,-0.2328417,-0.24291818,-0.29425293,0.1731484,-0.3753408,0.010191509,0.0022630563,0.0967879,-0.484368,-0.017503975,-0.733428,0.18941161,0.017678438,0.11787384,1.0465078,-0.39047283,-2.0806975,-0.12162158,-0.18639664,1.7770733,0.5575078,-0.04413541,0.4389877,-0.37389588,0.081308134,0.6102004,-0.060993083,0.49069008,0.33625576,0.25853184,-0.23580392,-0.114214785,-0.3261785,0.01009382,-0.25264046,0.14904508,0.10430438,-0.051286593,0.049629793,-0.91103286,-0.014640785,0.6887572,-0.06312635,-0.47325605,0.21473627,-1.4382315,-0.30469286,0.13953638,-0.23009151,-0.25897524,-0.394713,-0.19706653,-0.11923532,-0.07870945,-0.19125204,-0.37827346,0.016763413,-0.07564792,-0.23478112,0.6443766,0.11350236
346,0.048816167,0.20855846,0.48176092,-0.27859476,-0.13942184,0.12298873,0.00021294753,0.17147101,0.13166799,0.043155823,0.28172255,0.047770884,0.39065784,-0.1370253,0.1208515,-0.15661469,0.13532782,0.13532878,-0.32354727,0.3202187,0.25889236,-0.03924233,0.21715756,0.17298639,0.10935661,-0.056233935,-0.124578014,-0.22074774,-0.0018977887,-0.149257,0.15897106,0.5261028,0.10790728,0.051152892,0.12840731,0.31241468,-0.18573223,0.19797112,0.10859937,-0.22137877,-0.20340544,-0.106530614,0.23765315,-0.2573547,0.03985559,0.09933945,0.20812276,-0.36968055,0.07406333,-0.7174089,0.16486989,0.1203068,0.25420773,0.8318417,-0.30017594,-1.8723834,-0.04637512,-0.07435523,1.4795557,0.34745353,-0.043885384,0.7032874,-0.40211546,0.0062228125,0.5847626,-0.0113412775,0.3770486,0.30098635,0.18922122,-0.0959219,0.08810366,-0.04365527,0.016592007,-0.21553372,0.14680733,0.3089195,-0.16662028,-0.06351389,-0.86104447,0.06742257,0.58689445,0.028080497,-0.41722763,0.1448122,-1.2335353,-0.281286,0.1959906,-0.34684908,-0.31656635,-0.27484107,0.038321227,0.13039511,-0.0043800003,-0.17594343,-0.43462172,-0.077379785,-0.14143778,-0.19913763,0.54162765,0.17753422
347,-0.3510286,0.08649029,0.45514855,-0.07432286,0.15670326,0.091471136,-0.0070114294,-0.0043302434,0.19029085,0.11842071,0.13739143,-0.29509473,0.18092144,-0.46130425,0.28702,0.10253428,0.31668773,-0.05432429,-0.34675312,0.40049317,-0.016002433,-0.26965427,0.22302544,0.21659613,0.16555879,0.023134429,-0.09482371,-0.1196543,-0.08871158,-0.18859716,-0.23801288,1.0786856,-0.08612929,-0.05500843,0.5932041,0.39246288,-0.13355859,-0.11207571,-0.068552576,-0.29555172,0.03703299,-0.22754343,0.05002001,-0.45922714,-0.2516616,0.02409186,-0.10401,-0.2316986,0.13514389,-0.5082119,0.080667295,0.16286643,0.18831119,0.83344567,0.021571597,-2.1090214,-0.03070429,-0.2669055,1.51091,0.21229784,-0.27736256,0.22066514,-0.3934904,0.07323771,0.47487354,0.06965443,0.36191514,0.30848715,0.24127057,-0.4762936,-0.014880002,-0.14004642,0.11478429,-0.7516985,0.14325054,0.25536856,-0.24610485,-0.26766655,-0.63484544,-0.08321629,0.6103129,-0.06153529,-0.25658998,0.19576871,-1.153088,0.09717186,0.21417,0.16250001,-0.42272648,-0.23817828,0.082655706,0.32872897,-0.20942,-0.32659584,-0.16447,0.020439003,-0.26487,-0.2226897,0.59932506,0.019227138
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,-0.02630942,0.12692893,0.3661163,-0.29222086,-0.14217368,0.11010828,-0.1226356,0.2223806,-0.08851808,0.025795158,0.32451063,0.15509823,0.22078042,-0.008147916,0.10693398,-0.3413907,0.034182854,0.09297258,-0.39046687,0.15242158,0.1745913,0.035903085,0.10610348,0.036553238,0.19318226,0.07125192,-0.15914612,-0.47136027,0.0564103,-0.2724279,0.056096252,0.5784296,0.011393873,0.047713317,0.024918301,0.3646634,0.005259608,0.2919631,-0.019574977,-0.12412941,-0.22106667,-0.23447947,0.27468526,-0.42044306,-0.1856945,0.013206328,0.067803584,-0.28175133,0.05905874,-0.78661025,-0.020741234,0.04823829,0.19225538,0.99789697,-0.3010386,-2.2467556,-0.02086708,-0.12823944,1.669063,0.43541974,0.0046734754,0.64833754,-0.44103688,0.082910664,0.7418076,-0.030446814,0.5044897,0.46107125,0.053036258,-0.2032773,-0.13951753,-0.26003742,-0.048368476,-0.50644195,0.19511223,0.16932003,-0.14493504,-0.14592576,-0.83700186,-0.040506676,0.5664592,-0.06334008,-0.46851048,-0.008363135,-1.2629818,-0.19244552,0.13003267,-0.14857548,-0.28671497,-0.25438127,-0.17629594,-0.06558205,-0.037240773,0.045336016,-0.41438344,-0.09246412,-0.034044623,-0.09678661,0.41554418,0.22410491
350,-0.115892306,0.022478191,0.44504365,-0.4014283,-0.124602,0.25375032,-0.057001997,0.2949767,0.22935012,0.018765494,0.1596335,0.14365283,0.17600839,0.034871805,0.17806254,-0.2307312,0.1844334,0.29267803,-0.31917152,0.26677734,0.33053488,-0.047464907,-0.0527414,-0.0119039975,0.16618519,0.026714336,-0.1637629,-0.46322584,0.11971798,-0.3550892,0.08141709,0.42000088,-0.096950896,0.10564977,0.012508601,0.42778587,0.018405525,0.1355611,-0.1476398,-0.379458,-0.30326203,-0.1140309,0.29372543,-0.472639,-0.098649904,-0.23433657,0.094417706,-0.43451,-0.033687003,-0.912182,0.341743,0.04468448,0.28517398,0.84506,-0.28104123,-2.119668,0.10590559,-0.2821335,1.74563,0.42849603,-0.093095794,0.51434904,-0.44728762,0.080528,0.786946,-0.320507,0.368093,0.3805576,-0.020819297,-0.327032,-0.1432428,-0.3261188,0.011553198,-0.5055353,0.2263155,0.40337777,-0.30097693,-0.118159495,-0.939246,-0.21578988,0.677207,-0.2049962,-0.347414,-0.106905654,-1.133689,-0.2704897,0.3138422,-0.068654105,-0.301004,-0.39733598,-0.1100502,-0.20988509,0.02983276,-0.30336303,-0.52028334,-0.11632769,-0.10719279,-0.14757559,0.35626528,0.055333793
351,-0.059209906,0.24275336,0.34038642,-0.3386614,-0.18552421,0.18341565,-0.17686893,0.17875619,-0.048793007,-0.09666808,0.16190635,0.13003063,0.290361,0.06511687,0.12744972,-0.31774598,0.13379769,0.20065543,-0.42005837,0.2664654,0.28291303,0.05084789,0.16642958,-0.053609304,0.1578199,-0.015636206,-0.1762303,-0.4761385,0.10350934,-0.21684457,0.03138688,0.381431,-0.0030767052,-0.022875767,0.1213843,0.25680122,-0.022131108,0.214413,0.01566633,-0.21476991,-0.3828143,-0.17040901,0.1040242,-0.38313967,-0.10062871,-0.011541463,0.25662717,-0.27322435,-0.070508786,-0.7591129,0.08654362,-0.006673055,0.16902892,1.0191786,-0.19603424,-2.2073693,0.040406927,-0.12936188,1.5792316,0.49643773,-0.20035926,0.88940793,-0.27730712,0.09714401,0.7955386,-0.05141819,0.51151043,0.32910195,0.037248652,-0.253399,-0.042306695,-0.32302946,-0.053716615,-0.3605332,0.05995788,0.11722808,-0.17564288,-0.08027424,-0.7892198,0.029931618,0.5560316,0.002757291,-0.5008125,0.102889225,-1.4303566,-0.250215,0.039762426,-0.11763628,-0.21691775,-0.31048283,-0.12030931,-0.18112673,-0.038234364,-0.060785767,-0.59634614,-0.117255874,-0.283796,-0.26221696,0.48455,0.23907539
352,-0.0050334926,0.24963625,0.3986962,-0.35578656,-0.10008829,0.22551373,-0.1263269,0.1913987,0.027581075,-0.042557456,0.25726694,0.045008134,0.23856208,0.06357764,0.21861912,-0.3186587,0.085194476,0.25660396,-0.38571185,0.309614,0.27051324,0.11010984,0.14305444,-0.11894431,0.1760128,-0.03179186,-0.15457691,-0.5223766,0.06406651,-0.23401406,0.035361893,0.52617127,-0.040914156,-0.0626163,0.099783055,0.32232013,-0.06085083,0.1812719,-0.041898534,-0.1919076,-0.3073259,-0.23195073,0.08098896,-0.41686842,-0.16612424,-0.03596436,0.16614904,-0.30475855,-0.036407437,-0.84626496,0.08079097,0.0037494882,0.10899932,1.0074852,-0.20465402,-2.3367636,0.005524424,-0.06582821,1.6305289,0.4724142,-0.12632474,0.7917949,-0.3687675,0.17865705,0.7307282,-0.041337572,0.59786105,0.34843493,0.10648052,-0.18533094,-0.093748234,-0.31711224,-0.015328674,-0.38720405,0.1372608,0.14855222,-0.15231095,-0.09538178,-0.7993308,-0.045798875,0.5875357,-0.010169848,-0.54595333,0.09314791,-1.3679008,-0.23144603,0.07454234,-0.12557901,-0.22533333,-0.39492604,-0.14349996,-0.15585224,-0.044722185,-0.11495068,-0.599053,-0.08634587,-0.21810502,-0.19531965,0.47178966,0.26272616
353,-0.11221001,0.26152143,0.59405285,-0.33321884,-0.04407271,0.054264452,0.074910425,-0.065611295,0.17119701,0.008400129,0.35360855,-0.027910829,0.2553497,-0.29306117,-0.08480271,0.018067855,0.13553628,0.31027785,-0.3164443,0.50745714,0.25210464,-0.15602414,0.027514001,0.15950571,0.28074828,0.021789154,-0.097330146,-0.42386287,0.20458457,-0.19649957,-0.048248567,0.71182823,0.211665,0.14951701,0.27516484,0.31685185,-0.4711683,0.30254385,-0.10071786,-0.322431,-0.2319835,0.22324887,0.08078743,-0.185289,0.046225283,-0.05379371,0.47405285,-0.4942257,0.12419814,-0.8528943,0.011714284,-0.11123514,0.3338897,0.82596284,-0.13853571,-1.9846107,-0.23432842,0.14941214,1.112235,0.34924984,-0.30138856,0.6872753,-0.36427042,0.17305171,0.7012329,-0.019280706,0.42639515,0.32756713,0.1598856,-0.28630298,0.23963499,-0.047143012,0.001384005,-0.16852328,0.08557028,0.11725086,-0.17418699,-0.30027515,-0.65830326,-0.08824716,0.15708856,-0.073879994,-0.47826147,0.11585758,-1.2737911,-0.2928417,-0.0060372525,-0.28761,-0.043133568,-0.29158428,-0.030545851,0.111745305,-0.040702853,-0.2063477,-0.38543004,0.14476572,-0.17837,-0.178923,0.40999717,0.42286086
354,-0.04441549,0.21109587,0.23823853,-0.21163838,-0.22730486,0.17499472,-0.18748814,0.24953505,-0.088000536,-0.03864638,0.2573208,0.18235394,0.2432642,0.06058457,0.10990633,-0.40981275,0.25916824,0.1349135,-0.6093674,0.25477973,0.39504507,0.13930866,0.22619441,-0.0916665,0.12352974,-0.053182136,-0.20852013,-0.49483022,0.21133678,-0.23375334,-0.10527553,0.46705732,0.10019279,0.02193246,-0.057613395,0.43085733,-0.019508742,0.2696347,0.0807849,-0.31213292,-0.36868238,-0.3485726,0.134891,-0.59738266,-0.21808308,0.03654193,0.0962944,-0.36133784,0.091960534,-0.8017874,0.08434499,0.032392137,0.1153604,1.1790507,-0.25100854,-2.461579,-0.15183489,-0.18205133,1.6360213,0.4973176,-0.123649135,0.9769027,-0.26974088,0.117501356,0.62712765,0.026319262,0.5117115,0.32424298,0.09749989,-0.21741918,-0.057953272,-0.343828,0.08991652,-0.41404963,0.09366873,0.1325862,-0.0995358,-0.07409082,-0.7963514,0.07039327,0.6339005,0.039368533,-0.5123167,0.21456951,-1.2970668,-0.24396998,0.13849609,-0.17856868,-0.2706888,-0.24694555,-0.12075273,-0.1120304,0.095130205,-0.11477672,-0.68751997,0.005769189,-0.26630315,-0.24125001,0.4450845,0.3400201
